"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-icon href","text-ellipsis","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/31610-11135","58","70.000","27-02-2026","Kiralık Daire","3 +
                          1","157 m²","16
                        Yaşında","4. Kat","İlkemcity Den Kentplus Kartal Kiralık 3,5+1 Daire Metro Ve İkea Yanı","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilkemcity-31610","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","İlkemcity","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İlkem
          Cıty"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/2237-4933","55","100.000","27-02-2026","Kiralık Daire","3 +
                          1","160 m²","30
                        Yaşında","Ara Kat","Yeşilyurt Emlaktan Deniz Manzaralı 145 M2 3+1 Bakımlı Ara Kat","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/yesilyurt-emlak-2237/akin-cagil-2237","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Yeşilyurt Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akın
          Çağıl"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-1-kisim-kiralik/daire/88886-571","35","30.000","28-02-2026","Kiralık Daire","1 +
                          1","74 m²","11
                        Yaşında","11. Kat","Bahçeşehir Uphill Court Gölet Cephe Eşyalı Kiralık 1+1 Daire","İstanbul / Başakşehir / Bahçeşehir 1. Kısım Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-rami-cuma-kiralik/daire/108051-2686","35","35.000","27-02-2026","Kiralık Daire","3 +
                          1","170 m²","26
                        Yaşında","Bahçe Katı","Rami Cuma Mah 3+1 Kiralık Daire","İstanbul / Eyüpsultan / Rami Cuma Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/1006-19526","35","240.000","26-02-2026","Kiralık Daire","3 +
                          2","300 m²","5
                        Yaşında","6. Kat","Kalamış'ta Deniz Ve Marina Manzaralı, Ara Kat Dubleks Daire","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/mega-emlak-1006/mega-gayrimenkul-1006","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Mega Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mega
          Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/165113-27","25","40.000","03-03-2026","Kiralık Daire","2 +
                          1","95 m²","4
                        Yaşında","4. Kat","Kartal Hürriyet Mahallesin De 2+1 Eşyalı Kiralık Daire","İstanbul / Kartal / Hürriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-ziya-gokalp-kiralik/daire/160822-23","21","50.000","02-03-2026","Kiralık Daire","2 +
                          1","147 m²","11
                        Yaşında","10. Kat","Ağaoğlu My World Europe Kiralık 2+1 Köşe 147m2(büyük Tip)","İstanbul / Başakşehir / Ziya Gökalp Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-serifali-kiralik/daire/44049-9273","39","57.000","03-03-2026","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","8. Kat","Ümraniye Şerifalide-Site İçi-Güvenlikli-Sıfır 3+1 Kiralık Daire","İstanbul / Ümraniye / Şerifali Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-fenomen-44049","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Coldwell Banker Fenomen","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-basaksehir-basak-kiralik/daire/165153-114","16","40.000","26-02-2026","Kiralık Daire","3 +
                          1","125 m²","16
                        Yaşında","3. Kat","Başakşehir 4.Etap 2.Kısım Vadipark Evleri 125m2 Kiralık 3+1","İstanbul / Başakşehir / Başak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/2986-17176","60","70.000","26-02-2026","Kiralık Daire","1 +
                          1","51 m²","4
                        Yaşında","Giriş Katı","Bostancı Mine Sokak 1+1 Giriş Kat Otoparklı Kiralık Daire","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Enjoy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax
          Enjoy"
"https://www.hepsiemlak.com/istanbul-basaksehir-basak-kiralik/daire/166896-4","19","35.000","06-03-2026","Kiralık Daire","2 +
                          1","87 m²","21
                        Yaşında","Yüksek Giriş","Başakşehir 4. Etap 1. Kısımda Kiralık 2+1 Eşyalı Daire","İstanbul / Başakşehir / Başak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/162365-25","35","25.000","25-02-2026","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","21 ve üzeri","Ödül İstanbul Da Metrobüse Yürüme Mesafesinde Kiralık 2+1 Daire","İstanbul / Esenyurt / Gökevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/invest-line-gayrimenkul-162365","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Invest Line Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/79202-1318","35","54.000","27-02-2026","Kiralık Daire","3 +
                          1","125 m²","21
                        Yaşında","2. Kat","Turyap Tan Dikilitaş Ta 3+1 Kiralık Daire","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-goztepe-79202/mehmet-ali-cakmak-1519081","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Turyap Göztepe","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mehmet Ali
          Çakmak"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/161043-109","21","82.500","25-02-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","3. Kat","Göztepe Bağdat Caddesine Yürüme Mesafesinde Full Mobilyalı Daire","İstanbul / Kadıköy / Göztepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-prime-161043","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Century21 Prime","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/93181-6235","45","37.000","27-02-2026","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","2. Kat","Bulgurlu Metroya 4 Dk Libadiye Caddesi Üzerinde Full Eşyalı Geniş Daire 2+1","İstanbul / Üsküdar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/en-uygun-emlak-93181/emre-bulucu-1925763","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","En Uygun Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emre
          Bulucu"
"https://www.hepsiemlak.com/istanbul-sancaktepe-osmangazi-kiralik/daire/163902-176","34","30.000","06-03-2026","Kiralık Daire","2 +
                          1","78 m²","6
                        Yaşında","3. Kat","Mahal Sancaktepe Site İçi Kiralık 2+1 Açık Mutfaklı Daire","İstanbul / Sancaktepe / Osmangazi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/128883-445","28","70.000","28-02-2026","Kiralık Daire","3 +
                          1","220 m²","1
                        Yaşında","1. Kat","Bahçeşehir Emlak Konut Vadi Evleri Kiralık Bahçeli Boş 3+1 Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/tanir-emlak-gayrimenkul-128883","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Tanır Emlak Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-bahcelievler-kiralik/daire/139012-832","37","32.000","26-02-2026","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","Bahçe Katı","Çengelköy Ata 2 ’de Müstakil Tadında Bahçeli Doğa İçınde Kiralık 2+1 Daire","İstanbul / Üsküdar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ani-139012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Anı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Benan
          Cevher"
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/136181-1395","35","40.000","27-02-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","Giriş Katı","Kartal Soyak Evreka Kiralık 2+1 Kapalı Mutfak","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-premium-sancaktepe-136181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Turyap Premıum Sancaktepe","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/76590-3","35","59.000","23-02-2026","Kiralık Daire","3 +
                          1","135 m²","21
                        Yaşında","5. Kat","Avantaj 59.000 Tl Deniz Manzaralı Full Eşyalı Teraslı 3+1","İstanbul / Maltepe / Küçükyalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/27926-3993","48","50.000","03-03-2026","Kiralık Daire","4 +
                          1","180 m²","13
                        Yaşında","2. Kat","Turyap Taç'tan Beyaz City'de 4+1 Ebeveyn Banyolu  Temiz Daire","İstanbul / Beylikdüzü / Barış Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/3351-2048","42","39.500","19-02-2026","Kiralık Daire","2 +
                          1","140 m²","32
                        Yaşında","Yüksek Giriş","Metroya Yakın, Geniş 2+1 Kiralık Daire - 110m² Net","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-birlesik-emlakcilar-3351","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/5/3/3/0/0/d425075a-de7b-43aa-9874-674102f22bb0.jpeg","","","Anka Birleşik Emlakçılar","",""
"https://www.hepsiemlak.com/istanbul-umraniye-asagi-dudullu-kiralik/daire/131185-941","34","37.500","01-03-2026","Kiralık Daire","3 +
                          1","100 m²","16
                        Yaşında","5. Kat","Ümraniye Bengisu Evlerinde 3+1 Kiralık Daire","İstanbul / Ümraniye / Aşağı Dudullu Mah.","https://www.hepsiemlak.com/emlak-ofisi/nergiz-global-gayrimenkul-131185","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/1/1/3/1/8837cb02-9905-46c0-91e4-603810b5fba5.jpg","","","Nergiz Global Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-umraniye-finanskent-kiralik/daire/58568-7975","35","134.000","04-03-2026","Kiralık Daire","3 +
                          1","170 m²","Sıfır Bina","3. Kat","Finans Merkezinin Yanıbaşında Kiralık Sıfır 3+1 Lüks Daire","İstanbul / Ümraniye / Finanskent Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-deha-58568","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Deha","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-kiralik/daire/66182-1056","35","28.000","17-02-2026","Kiralık Daire","2 +
                          1","75 m²","2
                        Yaşında","Bahçe Katı","Muğla Emlaktan Bağlarbaşında Otoparklı 75m 2+1 Asansörlü Daire","İstanbul / Gaziosmanpaşa / Bağlarbaşı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/166485-4","46","80.000","17-02-2026","Kiralık Daire","2 +
                          1","121 m²","Sıfır Bina","3. Kat","Seba Casa Evler Kağıthane آپارتمان مبله برای اجاره","İstanbul / Kağıthane / Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/residence/158696-20","40","39.000","16-02-2026","Kiralık Residence","2 +
                          1","123 m²","Sıfır Bina","3. Kat","Karaca'dan Kiralık 2+1 Fgm Gloria Sitesinde Orman Ve Şehir Manz","İstanbul / Tuzla / Aydınlı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/166509-1","20","100.000","16-02-2026","Kiralık Daire","4 +
                          1","205 m²","16
                        Yaşında","8. Kat","Ataşehir Resıdence Kiralık 4+1 (3) Banyo'lu Boyalı Temiz Bakımlı","İstanbul / Ataşehir / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/162634-252","30","39.000","17-02-2026","Kiralık Daire","3 +
                          1","120 m²","26
                        Yaşında","3. Kat","Kordonboyu Sahile Sıfır Kiralık 3+1 Deniz Manzaralı Açık Otopark","İstanbul / Kartal / Kordonboyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-pex-vera-162634/umit-vera-4545197","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Realty Pex Vera","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ümit
          Vera"
"https://www.hepsiemlak.com/istanbul-pendik-ahmet-yesevi-kiralik/daire/129044-158","30","25.750","02-03-2026","Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","En Üst Kat","Pendik Ahmet Yesevide 2+1 Kiralık Daire","İstanbul / Pendik / Ahmet Yesevi Mah.","https://www.hepsiemlak.com/emlak-ofisi/feyzmax-gayrimenkul-yatirim-danismanligi-129044","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Feyzmax Gayrimenkul Yatırım Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/residence/79030-709","41","38.000","06-03-2026","Kiralık Residence","1 +
                          1","64 m²","6
                        Yaşında","7. Kat","Nef 14 De Kiralık 1+1,64 M2 Eşyalı Balkonlu Residance Daire","İstanbul / Kağıthane / Hamidiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-mimar-sinan-kiralik/daire/126649-8","19","30.000","16-02-2026","Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","3. Kat","Gold Gayrimenkul'den Tuzla Mimar Sinan Mah.Kiralık 2+1 Daire","İstanbul / Tuzla / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-pinar-kiralik/daire/124190-535","51","17.000","24-02-2026","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","14. Kat","Site İçinde Full Eşyalı 1+1 Acil Kiralık Daire","İstanbul / Esenyurt / Pınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/zen-yapi-124190","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Zen Yapı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/109428-171","23","27.500","07-03-2026","Kiralık Daire","2 +
                          1","70 m²","11
                        Yaşında","Giriş Katı","Beylikdüzü A.Kahveci Mahallesi 2+1 70m2 Giriş Katı Kiralık Daire","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/166451-16","34","25.000","27-02-2026","Kiralık Daire","2 +
                          1","145 m²","6
                        Yaşında","18. Kat","Aka Yapı'dan Kristal Şehir'de Büyük Tip Kiralık 2+1 Daire","İstanbul / Esenyurt / Gökevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/aka-yapi-real-estate-166451","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Aka Yapı Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/daire/162069-238","39","52.000","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","3. Kat","Axis Avm Yanı Sıfır Full Eşyalı 2+1 Ultra Lüks & Yerden Isıtmalı","İstanbul / Kağıthane / Yahya Kemal Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-mimar-sinan-kiralik/daire/42720-6295","35","55.000","14-02-2026","Kiralık Daire","3 +
                          1","125 m²","28
                        Yaşında","2. Kat","As Emlak'tan 3+1 Deniz Manzaralı Merkeze Yakın 125m2 2.Kat Daire","İstanbul / Üsküdar / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/166361-19","26","25.000","14-02-2026","Kiralık Daire","1 +
                          1","90 m²","Sıfır Bina","Bahçe Katı","Gültepe'de Sıfır 1+1 Kiralık Balkonlu Daire","İstanbul / Kağıthane / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ezeroglu-gayrimenkul-166361","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Ezeroğlu Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-ataturk-kiralik/daire/119974-540","40","28.000","19-02-2026","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","1. Kat","Csg Groupdan Sarıevlere Komşu Kiralık 3+1 Ara Kat Daire","İstanbul / Sancaktepe / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/csg-group-gayrimenkul-119974","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Csg Group Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/42225-8000","35","140.000","14-02-2026","Kiralık Daire","5 +
                          1","250 m²","11
                        Yaşında","8. Kat","Beşiktaş Dikilitaş Genç Bina Otoparklı Metro Yakını 5+1 Dublex","İstanbul / Beşiktaş / Dikilitaş Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/132384-87","40","32.000","03-03-2026","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","5. Kat","Mavi Ev | Havuzlu Sitede Kapalı Otoparklı Kiralık 1+1 Daire","İstanbul / Maltepe / Aydınevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/113337-508","40","31.000","17-02-2026","Kiralık Daire","3 +
                          1","90 m²","30
                        Yaşında","2. Kat","Çeliktepe'de M2 Metroya 10 Dk Ara Kat 3+1 Kiralık Daire","İstanbul / Kağıthane / Çeliktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-camlik-kiralik/daire/123475-997","56","49.000","12-02-2026","Kiralık Daire","3 +
                          1","120 m²","14
                        Yaşında","9. Kat","Ümraniye Çamlık Mah Çift Balkonlu 3+1 Kiralık Daire Geniş","İstanbul / Ümraniye / Çamlık Mah.","https://www.hepsiemlak.com/emlak-ofisi/restate-partner-123475","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Restate Partner","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/129689-790","20","83.000","26-02-2026","Kiralık Daire","2 +
                          1","102 m²","5
                        Yaşında","3. Kat","Vadistanbul Avangart Sitesi Kiralik Boş 2+1 Daire Aylik Ödemeli","İstanbul / Sarıyer / Ayazağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/14121-5793","31","28.000","27-02-2026","Kiralık Daire","1 +
                          1","50 m²","11
                        Yaşında","4. Kat","Kayışdağı Mah. 7tepe Üni. Yürüme Mesfsnd Manzaralı Çatı Katı 1+1","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/esinti-gayrimenkul-14121","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/1/4/1/0/b3bec6ab-d27f-4c84-b512-f547ded52d1c.jpg","","","Esinti Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-pendik-harmandere-kiralik/daire/158773-151","42","34.000","01-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","2. Kat","Homeland Emlak'tan Viaport Yakını, Kiralık 2+1 Balkonlu Daire","İstanbul / Pendik / Harmandere Mah.","https://www.hepsiemlak.com/emlak-ofisi/homeland-real-estate-158773","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/7/8/5/1/4ce9a1f3-aa3d-41ed-b89d-3977da473afc.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Homeland Real Estate","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-kocasinan-merkez-kiralik/daire/103274-1473","35","57.500","18-02-2026","Kiralık Daire","3 +
                          1","135 m²","Sıfır Bina","3. Kat","Next House'dan, Kocasinan Merkez, Otoparklı, 3+1 Ara Kat Kiralık","İstanbul / Bahçelievler / Kocasinan Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/next-house-bahcelievler-103274","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/2/3/0/1/04c26ab7-57d0-4233-9a78-36b4b1da972f.jpg","","","Next House Bahçelievler","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34419","37","68.000","27-02-2026","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","7. Kat","Fidan'dan Göztepe De, Minibüse Yakın, Prestijli Binada,3+1 Daire","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Fidan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-safa-kiralik/daire/41676-36","36","82.000","11-02-2026","Kiralık Daire","3 +
                          1","135 m²","6
                        Yaşında","Bahçe Katı","Sancaktepe Safa Mahallesi 3+1 135 M2 Kiralık Bahçe Katı","İstanbul / Sancaktepe / Safa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
