"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-icon href","text-ellipsis","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13212","40","20.000","07-03-2026","Kiralık Daire","1 +
                          1","75 m²","29
                        Yaşında","2. Kat","Caddeye Çok Yakın,   1+1  Balkonlu,    4.Levent Metroya(m2) Yürüme 17dk","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Adige İnşaat Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-basaksehir-ziya-gokalp-kiralik/residence/54308-3309","35","130.000","05-03-2026","Kiralık Residence","5 +
                          2","300 m²","6
                        Yaşında","21 ve üzeri","Mall Of İstanbul Kiralık Lüks Eşyalı 5+2 شقة فاخرة للبيع","İstanbul / Başakşehir / Ziya Gökalp Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-100-yil-kiralik/daire/164742-509","18","19.000","04-03-2026","Kiralık Daire","2 +
                          1","96 m²","31
                        Yaşında","Bahçe Katı","Efor Çok'tan Bağcılar Yüzyıl Kışla Caddesi Mh Kiralık Daire","İstanbul / Bağcılar / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Efor Çok Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mehmet-akif-kiralik/daire/158773-121","57","35.000","26-02-2026","Kiralık Daire","3 +
                          1","160 m²","Sıfır Bina","1. Kat","Homeland Emlak'tan Sultanbeyli Merkeze Yakın Geniş 3+1","İstanbul / Sultanbeyli / Mehmet Akif Mah.","https://www.hepsiemlak.com/emlak-ofisi/homeland-real-estate-158773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Homeland Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/165107-79","20","47.000","21-02-2026","Kiralık Daire","2 +
                          1","123 m²","Sıfır Bina","5. Kat","Ispartakule Tual Comfort 2+1 Çift Banyo","İstanbul / Avcılar / Tahtakale Mah.","https://www.hepsiemlak.com/emlak-ofisi/bulvar-emlak-ve-ticaret-limited-sirketi-165107","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Bulvar Emlak Ve Ticaret Limited Şirketi","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/1994-3363","49","45.000","28-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","Yüksek Giriş","Sarıyer Tarabya Bakımlı Sıfırlanmış Bina Giriş Kat Daire","İstanbul / Sarıyer / Tarabya Mah.","https://www.hepsiemlak.com/emlak-ofisi/ugur-soydan-emlak-borsasi-1994","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Uğur Soydan Emlak Borsası","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-acibadem-kiralik/daire/2986-17125","60","44.500","07-02-2026","Kiralık Daire","1 +
                          1","55 m²","31
                        Yaşında","Giriş Katı","Acıbadem'de Marmaray-Metro Yakını Eşyalı Kiralık 1+1 Daire","İstanbul / Kadıköy / Acıbadem Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Enjoy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-findikli-kiralik/daire/14121-5775","27","33.000","05-02-2026","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","2. Kat","Yeditepe Üniversitesi Karşısında Yeni Bina 7/24 Güvenlik Eşyalı 1+1 Daire","İstanbul / Maltepe / Fındıklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/esinti-gayrimenkul-14121","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/1/4/1/0/b3bec6ab-d27f-4c84-b512-f547ded52d1c.jpg","","","Esinti Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-adil-kiralik/daire/165934-20","11","22.000","24-02-2026","Kiralık Daire","2 +
                          1","70 m²","5
                        Yaşında","1. Kat","3m İnşaattan Adil Mahallesinde Geniş 2+1 Kiralık Daire !!","İstanbul / Sultanbeyli / Adil Mah.","","","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-eksioglu-kiralik/daire/165118-17","11","25.000","02-03-2026","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","4. Kat","Çekmeköy Ekşioğlu Mah. Kapalı Mutfak, Ara Kat 2+1 Kiralık Daire","İstanbul / Çekmeköy / Ekşioğlu Mah.","","","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-islambey-kiralik/daire/156389-66","11","17.000","28-02-2026","Kiralık Daire","2 +
                          1","95 m²","10
                        Yaşında","Yüksek Giriş","Arnavutköyde Merkezi Konumda 2+1 Yüksek Giriş Kiralık Daire","İstanbul / Arnavutköy / İslambey Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/59797-1260","17","24.000","06-03-2026","Kiralık Daire","2 +
                          1","95 m²","28
                        Yaşında","Ara Kat","Gültepe İnşaat Ve Emlaktan Kiralık Daire","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sile-balibey-kiralik/daire/8710-629","17","25.500","05-03-2026","Kiralık Daire","1 +
                          1","50 m²","21
                        Yaşında","1. Kat","İkincibahar Harmankaya'da Deniz Manzaralı Kiralık Konsept Daire","İstanbul / Şile / Balibey Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/60362-51697","12","65.000","13-01-2026","Kiralık Daire","2 +
                          1","101 m²","16
                        Yaşında","7. Kat","Muhteşem Konumlu Şık Apt.'da , Şehir Manzaralı Teraslı , 2+1","İstanbul / Beşiktaş / Nisbetiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/4245-10302","31","160.000","21-01-2026","Kiralık Daire","3 +
                          1","210 m²","30
                        Yaşında","Ara Kat","Aktek Sitesi Levazım 4 Odadan 3 Odaya Dönüşmüş  Aydınlık 190m2","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-4245","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Kw Platin","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/136790-91","5","29.000","06-03-2026","Kiralık Daire","1 +
                          1","50 m²","2
                        Yaşında","6. Kat","Şişli Feriköy'de Kiralık Daire","İstanbul / Şişli / Yayla Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-ferah-kiralik/daire/126559-670","25","43.000","31-01-2026","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","Kot 2","Üsküdar Ferah Mahallesinde Kiralık 2+1 80m2 Daire","İstanbul / Üsküdar / Ferah Mah.","https://www.hepsiemlak.com/emlak-ofisi/aslan-gayrimenkul-126559/ahmet-aslan-3165954","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Aslan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-battalgazi-kiralik/daire/32083-6749","24","34.500","28-02-2026","Kiralık Daire","4 +
                          1","130 m²","2
                        Yaşında","5. Kat","Rexart Hermes Hastaneye Komşu Oturuma Hazır 4+1 Çatı Dub.","İstanbul / Sultanbeyli / Battalgazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/rexart-hermes-32083","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Rexart Hermes","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/33600-50116","26","445.000","27-02-2026","Kiralık Daire","3 +
                          1","165 m²","31
                        Yaşında","2. Kat","Bebekte Caddede Yol Yalı Dairesi 3+1","İstanbul / Beşiktaş / Bebek Mah.","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Art Emlak / Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-namik-kemal-kiralik/daire/156312-111","13","21.000","28-02-2026","Kiralık Daire","2 +
                          1","140 m²","26
                        Yaşında","3. Kat","Namık Kemal'de 2+1 Çift Balkonlu Geniş Kiralık Daire!","İstanbul / Esenyurt / Namık Kemal Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/164253-78","8","21.500","07-03-2026","Kiralık Daire","1 +
                          1","64 m²","Sıfır Bina","8. Kat","Ade-Sinden Tuzla Aydınlı'da Sıfır Binada Geniş 1+ 1 *balkonlu","İstanbul / Tuzla / Aydınlı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-kartal-yukari-kiralik/daire/21307-864","16","28.000","06-03-2026","Kiralık Daire","3 +
                          1","105 m²","35
                        Yaşında","En Üst Kat","Kartal Merkezde 3+1, Brüt 105 M2 Ana Caddeye Toplu Ulaşımlara Yakın Doğalgaz Kombili Kiralık Daire","İstanbul / Kartal / Yukarı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/8525-57178","24","190.000","03-03-2026","Kiralık Daire","4 +
                          1","220 m²","26
                        Yaşında","3. Kat","Levent'te Site İçinde 4 Oda Salon Bakımlı Ara Kat Daire","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Versatıe Selenıum Twins Zorlu Center","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/11217-10170","33","135.000","02-03-2026","Kiralık Villa","4 +
                          1","240 m²","4
                        Yaşında","","Zekerıyaköy’de Kıralık 4+1 Lüks Vılla | Havuzlu | Önü Açık Manzaralı","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217/gamze-erkol-3944640","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Ahenk","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-kocasinan-merkez-kiralik/daire/50809-1211","11","20.000","04-03-2026","Kiralık Daire","1 +
                          1","60 m²","26
                        Yaşında","1. Kat","Kocasinan'da Kiralık 1+1 1.Kat Daire","İstanbul / Bahçelievler / Kocasinan Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/karaca-emlak-50809","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Karaca Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/155960-12","11","14.000","28-02-2026","Kiralık Daire","Stüdyo","40 m²","6
                        Yaşında","Giriş Katı","Fırsat_şişli Gülbahar Eşyalı Müstakil Daire","İstanbul / Şişli / Gülbahar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/3676-7218","30","170.000","24-02-2026","Kiralık Daire","3 +
                          1","130 m²","4
                        Yaşında","1. Kat","Ali Obuz'dan Etilerin Merkezinde Yeni Binada","İstanbul / Beşiktaş / Etiler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-baglarbasi-kiralik/daire/33559-5702","30","49.500","12-02-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","3. Kat","Maltepe Bağlarbaşı Sgk Karşısı Katta Tek 3+1, 130 M2 Ara Kat !","İstanbul / Maltepe / Bağlarbaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sahne-33559/erman-duzener-33559","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Sahne","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kartal-orta-kiralik/daire/3453-5329","30","50.000","29-01-2026","Kiralık Daire","4 +
                          1","190 m²","11
                        Yaşında","5. Kat","Nesrin Emlak'tan Soğanlık Diş Hastanesine Metroya Yakın Dublex","İstanbul / Kartal / Orta Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/residence/87876-2219","24","77.000","05-02-2026","Kiralık Residence","2 +
                          1","100 m²","Sıfır Bina","3. Kat","Seba Center Da Sıfır Tasarım Eşyalı Balkonlu Kiralık Daire","İstanbul / Kağıthane / Hamidiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/5459-5361","24","80.000","19-02-2026","Kiralık Daire","3 +
                          1","141 m²","Sıfır Bina","1. Kat","Bahçelievler Aka Koleji Karşısı 3+1 Yeni Sıfır Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/gumus-emlak-5459","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Gümüş Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-gungoren-gencosman-kiralik/daire/15370-4395","18","35.000","22-02-2026","Kiralık Daire","2 +
                          1","115 m²","31
                        Yaşında","5. Kat","Furkandan 2+1 Full Masrafsız 105m2 5.Kat Kiralık Daire","İstanbul / Güngören / Gençosman Mah.","https://www.hepsiemlak.com/emlak-ofisi/furkan-gayrimenkul-15370","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/3/5/1/0/e48402f1-773c-4d25-973a-4c62e3b46f3c.jpg","","","Furkan Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-aydinlar-kiralik/daire/54389-2864","25","27.000","05-03-2026","Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","3. Kat","Çekmeköy'de Metro'ya Yakın Merkezi 2+1 Kiralık Boş Daire","İstanbul / Çekmeköy / Aydınlar Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-yildiz-kiralik/daire/1202-97076","14","80.000","30-01-2026","Kiralık Daire","2 +
                          1","100 m²","35
                        Yaşında","Yüksek Giriş","Beşiktaş'ta Sahile Yakın, Boğaz Manzaralı Ve Full Eşyalı, Bakımlı Kiralık 2+1 Daire","İstanbul / Beşiktaş / Yıldız Mah.","https://www.hepsiemlak.com/emlak-ofisi/panorama-istanbul-gayrimenkul-1202/galip-pinto-4453788","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","","Panorama İstanbul Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/2/1/0/0/900c8008-ba12-4493-87e3-8c503b25b045.jpg"
"https://www.hepsiemlak.com/istanbul-sile-cavus-kiralik/daire/122657-66","12","32.000","20-02-2026","Kiralık Daire","2 +
                          1","100 m²","21
                        Yaşında","2. Kat","Güney Gayrimenkul Den Merkezde 2+1 Kiralık Daire","İstanbul / Şile / Çavuş Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-orhan-gazi-kiralik/daire/69864-1746","16","20.000","01-02-2026","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","14. Kat","Bahçeşehir Hayat Park Sitesinde Kiralık 1+1 Daire","İstanbul / Esenyurt / Orhan Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/yuva-yatirim-emlak-ve-gayrimenkul-69864/elif-kindik-1331294","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Yuva Yatırım Emlak Ve Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-ucevler-kiralik/daire/132170-127","10","15.000","21-02-2026","Kiralık Daire","2 +
                          1","89 m²","8
                        Yaşında","Yüksek Giriş","Gapsan Yapı`dan Kiralık 2+1 Yüksek Giriş Daire","İstanbul / Esenyurt / Üçevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karlitepe-kiralik/daire/160821-23","10","17.000","13-02-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","Kot 1","İnci Gayrimenkul,,Merkeze Yakın,60 M2,1+1","İstanbul / Gaziosmanpaşa / Karlıtepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-akevler-kiralik/daire/136386-50","26","25.000","04-03-2026","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","12. Kat","N Towers 2+1 Büyük Tip Kiralık Daire Full Yapılı Özel Dekorlu","İstanbul / Esenyurt / Akevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/yns-yapi-emlak-136386","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Yns Yapı Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-mehmet-akif-kiralik/daire/166537-25","33","36.000","28-02-2026","Kiralık Daire","3 +
                          1","120 m²","16
                        Yaşında","5. Kat","Eşref Edıp Sokak'ta 3 + 1 Üç Adet Teras Balkonlu Çatı Katı Daıre","İstanbul / Ümraniye / Mehmet Akif Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/144355-1001","20","46.000","28-02-2026","Kiralık Daire","3 +
                          1","115 m²","Sıfır Bina","6. Kat","Tuzla Postane'de Yüksek Şerefiyeli Kiralık 3+1 Daire","İstanbul / Tuzla / Postane Mah.","https://www.hepsiemlak.com/emlak-ofisi/task-yasam-gayrimenkul-144355","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Task Yaşam Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-armaganevler-kiralik/daire/166713-45","26","45.000","27-02-2026","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","10. Kat","Armağanevler Garden Life Sitesi 2+1 95 M2 Site İçi Daire","İstanbul / Ümraniye / Armağanevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/159632-177","51","160.000","20-02-2026","Kiralık Daire","4 +
                          1","232 m²","Sıfır Bina","9. Kat","Ataşehir Modern.. Sıfır 4+1 Kiralık Köşe Daire..","İstanbul / Ataşehir / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yeni-mahalle-kiralik/daire/166516-45","27","20.000","20-02-2026","Kiralık Daire","1 +
                          1","70 m²","16
                        Yaşında","Yüksek Giriş","Yılmaz Gayrimenkul'den 2004 Yapımı Yüksek Giriş","İstanbul / Gaziosmanpaşa / Yeni Mahalle Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/134838-65","32","33.000","02-03-2026","Kiralık Daire","3 +
                          1","120 m²","11
                        Yaşında","3. Kat","Çakmak Mah.Cuma Pazarı Yakını Kullanışlı 2+2 Çatı Dubleksi","İstanbul / Ümraniye / Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/86454-1651","32","34.000","03-03-2026","Kiralık Daire","2 +
                          1","97 m²","21
                        Yaşında","2. Kat","Albayrak Emlaktan Ara Kat Balkonlu İtfaiye Yani Daıre","İstanbul / Ümraniye / Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/albayrak-emlak-insaat-86454","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Albayrak Emlak İnşaat","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/166578-40","31","23.000","28-02-2026","Kiralık Daire","3 +
                          1","145 m²","26
                        Yaşında","Çatı Katı","Master Proje'den 110 M2 Terasa Sahip Taşınmaya Hazır 3+1 Daire","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/164392-59","19","45.500","27-02-2026","Kiralık Daire","2 +
                          1","95 m²","21
                        Yaşında","1. Kat","İçerenköy Metrosuna 2 Dk Mesafe Komple Yenilenmiş 2+1 Her Şeyi 0","İstanbul / Ataşehir / İçerenköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/126170-1083","37","17.000","13-02-2026","Kiralık Daire","1 +
                          1","75 m²","9
                        Yaşında","3. Kat","Esenyurt Belediye 5dk Tüvtürk Yanı Site İçi 1+1 Geniş Köşe Kiralık Daire","İstanbul / Esenyurt / Zafer Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/154681-274","18","35.000","12-02-2026","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","3. Kat","Ergenler Emlak'dan Bağcılar 15 Temmuz Mahallesinde 1+1 Daire","İstanbul / Bağcılar / 15 Temmuz Mah.","https://www.hepsiemlak.com/emlak-ofisi/ergenler-emlak-154681","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Ergenler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mehmet-akif-kiralik/daire/165590-50","25","27.500","19-02-2026","Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","3. Kat","Merkezde 3+1 Kiralık Daire","İstanbul / Sultanbeyli / Mehmet Akif Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-dumlupinar-kiralik/daire/166312-1","22","40.000","11-02-2026","Kiralık Daire","1 +
                          1","55 m²","4
                        Yaşında","10. Kat","Nevelli'den Kiptaş-Torkam Sitesinde Kiralık 1+1 B Tipi","İstanbul / Kadıköy / Dumlupınar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
