"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","wp-btn","he-icon href","text-ellipsis","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karayollari-kiralik/daire/107623-769","26","100.000","27-01-2026","Kiralık Daire","4 +
                          1","169 m²","16
                        Yaşında","3. Kat","Avrupa Konutları Tem Büyük Tip Kiralık 4+1 Daire","İstanbul / Gaziosmanpaşa / Karayolları Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/69537-102555","17","150.000","09-02-2026","Kiralık Daire","3 +
                          1","170 m²","10
                        Yaşında","Ara Kat","Vadistanbul Vaditeras 3+1 Kiralık Daire","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/160487-199","26","22.000","03-02-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Sultanbeyli Mimarsinan Da Acil Kiralık Daire","İstanbul / Sultanbeyli / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/138067-231","19","30.000","02-02-2026","Kiralık Daire","4 +
                          1","145 m²","30
                        Yaşında","4. Kat","Dutluk Caddesi Üzerinde 140 M2 Geniş 4+1 Kiralık Daire","İstanbul / Kağıthane / Ortabayır Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-adil-kiralik/daire/156118-52","39","25.000","27-01-2026","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","2. Kat","Kiralık Eşyalı 1+1arakat","İstanbul / Sultanbeyli / Adil Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-alemdag-kiralik/daire/165816-27","34","28.000","22-02-2026","Kiralık Daire","2 +
                          1","78 m²","5
                        Yaşında","2. Kat","Alemdağ'da Kiralık 2+1 Daire","İstanbul / Çekmeköy / Alemdağ Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/residence/135400-271","16","105.000","22-02-2026","Kiralık Residence","2 +
                          1","120 m²","Sıfır Bina","3. Kat","Avrupa Konutları Şişli 2+1 Kiralık Mecidiyeköy واحداجاره دوخوابه","İstanbul / Şişli / Gülbahar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/bina/113019-1497","35","190.000","21-01-2026","Kiralık Bina","6 +
                          0","333 m²","4
                        Yaşında","","Kocamustafapaşa 4 Yıllık+asansör 333 M2 5 Katlı Müstakil Kiralık Bina","İstanbul / Fatih / Koca Mustafapaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/residence/146634-94","21","78.000","03-03-2026","Kiralık Residence","1 +
                          1","105 m²","1
                        Yaşında","4. Kat","Bomonti By Rotanada 1+1 Lüks Eşyalı Kiralık Daire Şişli","İstanbul / Şişli / Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/164392-47","48","68.000","15-02-2026","Kiralık Daire","2 +
                          1","115 m²","11
                        Yaşında","7. Kat","Can'dan Fuaye*şehrin İçinde Prestijli Gerçek Bir Loft Deneyimi","İstanbul / Maltepe / Zümrütevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-umraniye-huzur-kiralik/daire/164345-60","35","29.000","31-01-2026","Kiralık Daire","1 +
                          1","90 m²","11
                        Yaşında","2. Kat","Ümraniye Huzur Mah De 1+1,90m2 Ayrı Mutfaklı 2.Kat Daire","İstanbul / Ümraniye / Huzur Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-yunus-emre-kiralik/daire/160662-106","45","20.000","02-01-2026","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","Giriş Katı","Sancaktepe'de Konforlu Ve Ferah Yaşam Sunan 2+1 Ters Dubleks","İstanbul / Sancaktepe / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/favori-evim-160662","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Favori Evim"
"https://www.hepsiemlak.com/istanbul-sile-akcakese-kiralik/villa/148896-99","27","42.000","09-02-2026","Kiralık Villa","3 +
                          1","250 m²","21
                        Yaşında","Bahçe Katı","Gün Batımı Sitesinde Doğa İçinde Denize Sıfır, Şömineli, Villa","İstanbul / Şile / Akçakese Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenler-nine-hatun-kiralik/daire/130307-1089","26","35.000","21-12-2025","Kiralık Daire","3 +
                          1","110 m²","11
                        Yaşında","1. Kat","█yapısat█ Nine Hatun Mh 3+1 1.Kat 110 M² Kiralık Daire","İstanbul / Esenler / Nine Hatun Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/72073-81","18","32.000","31-01-2026","Kiralık Daire","2 +
                          1","82 m²","6
                        Yaşında","4. Kat","Zt Gayrimenkul'den Kiralık Sede Residance'ta 2+1 Arakat Daire","İstanbul / Kağıthane / Çağlayan Mah.","","","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/129092-844","35","40.000","26-01-2026","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","10. Kat","Nef 14 ' Te Prestijli Yaşam I Kiralık 1+1 Daire I Remax A'style","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-astyle-129092","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/0/9/2/1/b82f5173-ccdc-4395-b351-a7c1060bed13.jpg","","Whatsapp","","","Remax Astyle"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/692430-805","41","40.000","20-12-2025","Kiralık Daire","3 +
                          1","102 m²","Sıfır Bina","4. Kat","Kağıthane Gültepe Merkezde Kiralık 3+1 Sıfır Daire","İstanbul / Kağıthane / Telsizler Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-kemal-turkler-kiralik/daire/137514-241","17","20.000","20-02-2026","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","4. Kat","Sancaktepe Kemaltürkler Mahallesinde 2+1 Kiralık Daire","İstanbul / Sancaktepe / Kemal Türkler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/3090-791","32","40.000","09-12-2025","Kiralık Daire","2 +
                          2","130 m²","6
                        Yaşında","3. Kat","Yeşilce Mahallesinde Metroya Yakın Genç Bina 2+2 Teraslı Dubleks","İstanbul / Kağıthane / Yeşilce Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-balikyolu-kiralik/daire/137450-445","38","13.000","21-12-2025","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Bahçe Katı","Bahçeli Bahçe Katı 2+1 Kiralık Daire","İstanbul / Esenyurt / Balıkyolu Mah.","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Cansever Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-silivri-yeni-kiralik/daire/89224-171","20","25.000","23-02-2026","Kiralık Daire","2 +
                          1","95 m²","3
                        Yaşında","4. Kat","Silivri Yeni Mh. Butik Site İçi Ara Kat 2+1","İstanbul / Silivri / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ra-gayrimenkul-89224/yasin-astan-1766563","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Ra Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/79030-708","7","36.750","17-02-2026","Kiralık Daire","1 +
                          1","65 m²","16
                        Yaşında","Bahçe Katı","Levent & Büyükdere Caddesine Yakın Ana Caddeye Çok Yakın","İstanbul / Kağıthane / Çeliktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/159127-163","9","27.500","12-02-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Sultanbeyli Mimar Sinan 'da Cadde Üstü 2+1 Daire","İstanbul / Sultanbeyli / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/wen-as-yapi-gayrimenkul-159127","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Wen / A&s Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/162049-11","9","90.000","26-02-2026","Kiralık Daire","2 +
                          1","116 m²","21
                        Yaşında","3. Kat","Sarıyer Tarabya'da  Kiralık (2+1) Eşyalı Daire","İstanbul / Sarıyer / Tarabya Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/1361-17603","12","35.000","14-02-2026","Kiralık Daire","1 +
                          1","55 m²","50
                        Yaşında","Giriş Katı","Konut Realty | Gümüşsuyu'nda Mobilyalı 1+1 Balkonlu Kiralık Daire","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/63901-2356","30","150.000","13-02-2026","Kiralık Daire","2 +
                          2","138 m²","35
                        Yaşında","En Üst Kat","Aydın Emlak'dan Arnavutköy'de Manzaralı,Şömineli 2+2 Daire","İstanbul / Beşiktaş / Arnavutköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydin-emlak-63901","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Aydın Emlak"
"https://www.hepsiemlak.com/istanbul-beykoz-merkez-kiralik/daire/45780-658","12","14.000","29-01-2026","Kiralık Daire","4 +
                          1","160 m²","25
                        Yaşında","2. Kat","Türk Alman Üniversitesine Çok Yakın Kiralık Apart","İstanbul / Beykoz / Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/16549-4864","14","150.000","02-03-2026","Kiralık Daire","4 +
                          1","290 m²","21
                        Yaşında","3. Kat","Göktürk Kemer Hill Sitesinde Büyük M2 4+1 Çatı Dubleksi","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/80027-1056","23","90.000","07-03-2026","Kiralık Daire","2 +
                          1","135 m²","8
                        Yaşında","9. Kat","Tiamo'dan Genç Yeni Binada 9kat 2+1kombili 135m Cadde Üzerinde Açi Ferah","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/tiamo-emlak-insaat-dekorasyon-80027","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Tiamo Emlak İnşaat Dekorasyon"
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/3351-1925","24","70.000","15-01-2026","Kiralık Daire","3 +
                          1","127 m²","Sıfır Bina","2. Kat","Anka'dan Burhaniye Mahallesinde Modern Binada Güneş Dolu 3+1","İstanbul / Üsküdar / Burhaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-birlesik-emlakcilar-3351","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Anka Birleşik Emlakçılar"
"https://www.hepsiemlak.com/istanbul-beylikduzu-buyuksehir-kiralik/daire/27926-3984","25","29.000","06-03-2026","Kiralık Daire","2 +
                          1","85 m²","29
                        Yaşında","7. Kat","Turyap'tan Büyükşehir C Mahallesinde 2+1 7.Kat Daire","İstanbul / Beylikdüzü / Büyükşehir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/2137-28359","23","42.000","11-02-2026","Kiralık Daire","3 +
                          1","120 m²","16
                        Yaşında","Ara Kat","Soğanlıkta İçi Tamamen Yenilenmiş Ferah Kiralık Daire","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137/elmas-ozefe-758971","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Yıldız"
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/120711-301","16","35.000","04-03-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","4. Kat","2+1 Eşyalı - Şirinevler Meydanda Kiralık Daire","İstanbul / Bahçelievler / Şirinevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/3995-27274","25","90.000","24-02-2026","Kiralık Daire","4 +
                          1","160 m²","7
                        Yaşında","4. Kat","Üsküdar Sultantepe Selvilik Caddesinde Kiralık 4+1 Dubleks","İstanbul / Üsküdar / Sultantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Rekor"
"https://www.hepsiemlak.com/istanbul-sariyer-uskumrukoy-kiralik/villa/4245-10729","12","95.000","26-02-2026","Kiralık Villa","4 +
                          1","220 m²","25
                        Yaşında","","Bakıcılı Ailelere Uygun, Eşyalı, Manzaralı Sıralı Villa","İstanbul / Sarıyer / Uskumruköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-4245","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Kw Platin"
"https://www.hepsiemlak.com/istanbul-avcilar-mustafa-kemal-pasa-kiralik/daire/133162-840","10","22.500","31-01-2026","Kiralık Daire","2 +
                          1","70 m²","16
                        Yaşında","Giriş Katı","Mustafa Kemal'de 2+1 Düz Giriş Kiralık Masrafsız Daire","İstanbul / Avcılar / Mustafa Kemal Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/muslum-emlak-parseller-133162","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Müslüm Emlak Parseller"
"https://www.hepsiemlak.com/istanbul-silivri-selimpasa-kiralik/daire/123472-143","20","38.000","28-02-2026","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","2. Kat","Ebeveyn Banyolu Yerden Isıtmalı Ara Kat Lüx Kiralık 3+1 Daireler","İstanbul / Silivri / Selimpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hal-insaat-emlak-123472","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Hal İnşaat Emlak"
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/mustakil-ev/0-46000788","3","10.000","24-02-2026","Kiralık Müstakil Ev","2 +
                          1","100 m²","20
                        Yaşında","","Avcılar’da Müstakil Girişli, Elektrik–su–adresli 2+1 Kiralık","İstanbul / Avcılar / Tahtakale Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/0-45793972","3","10.000","01-01-2026","Kiralık Daire","3 +
                          0","130 m²","15
                        Yaşında","6. Kat","Kiralık Daire İçinde Oda","İstanbul / Sarıyer / Ayazağa Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bahcelievler-kiralik/daire/7499-17251","22","47.500","31-01-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","İki-Elden   Ata 2 De  Hem Aydınlık Hem Köşe 3+1 Büyük Tip Ara Kat","İstanbul / Üsküdar / Bahçelievler Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/32345-11289","22","68.000","12-01-2026","Kiralık Daire","3 +
                          1","150 m²","1
                        Yaşında","16. Kat","Bahçeşehir Referans Projesi 3,5+1 Temiz Kiralık Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/0-44403326","3","12.500","24-02-2026","Kiralık Daire","1 +
                          1","15 m²","25
                        Yaşında","1. Kat","Tuzla Postane Mahallesi Kiralık Oda","İstanbul / Tuzla / Postane Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/156312-116","3","19.000","28-02-2026","Kiralık Daire","1 +
                          1","80 m²","4
                        Yaşında","21 ve üzeri","Nlogo İstanbul'da Eşyalı 1+1 Kiralık Daire","İstanbul / Esenyurt / Sultaniye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/28373-15217","54","40.000","06-03-2026","Kiralık Daire","3 +
                          1","100 m²","31
                        Yaşında","2. Kat","Şehit Erdem Canbaş Sokak Full Tadilatlı Kiralık Arakat Daire","İstanbul / Şişli / Feriköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-forever-28373/ali-yurdakul-28373","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Century 21 Forever"
"https://www.hepsiemlak.com/istanbul-beyoglu-halicioglu-kiralik/daire/137669-560","25","18.500","30-01-2026","Kiralık Daire","1 +
                          1","70 m²","21
                        Yaşında","Kot 2","Beyoğlu Halıcıoğlu 1 + 1 70 M2 Kiralık Fırsat Daire","İstanbul / Beyoğlu / Halıcıoğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-137669/erdal-guven-3773553","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Whatsapp","","","Safir Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-umraniye-namik-kemal-kiralik/daire/120150-4140","30","34.000","25-02-2026","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","4. Kat","F-L Emlaktan Ümraniye Metroya 7 Dk 2+1 Arakat","İstanbul / Ümraniye / Namık Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","F-l Emlak"
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109630-826","35","40.000","16-01-2026","Kiralık Daire","2 +
                          1","120 m²","21
                        Yaşında","2. Kat","Festa'dan Metrobüs1dk 2+1 Balkon Ayrımutfak 120m2 Kiralık Daire","İstanbul / Kağıthane / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/festa-gayrimenkul-insaat-109630","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Festa Gayrimenkul & İnşaat"
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/93181-4244","22","39.500","13-02-2026","Kiralık Daire","3 +
                          1","120 m²","29
                        Yaşında","4. Kat","Bulgurlu Metroya 10 Dakika Yürüme Mesafesinde Geniş 3+1 Daire","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/en-uygun-emlak-93181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","En Uygun Emlak"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/98015-2196","52","500.000","22-01-2026","Kiralık Daire","2 +
                          1","180 m²","8
                        Yaşında","6. Kat","Zorlu Center Kiralık Deniz Manzaralı 2+1 Mobilyalı Daire 180m2","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Artistanbul Gayrimenkul Zorlu Center"
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/6136-1339","13","25.000","25-02-2026","Kiralık Daire","Stüdyo","30 m²","6
                        Yaşında","3. Kat","Dolapdere Caddesi'nde 25 Metrekare 1+0 25.000 Tl","İstanbul / Şişli / Bozkurt Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/101613-2599","32","40.000","28-02-2026","Kiralık Daire","2 +
                          1","70 m²","11
                        Yaşında","Giriş Katı","Tuncay'dan Şişlide Merkezi Konum Ful Lüx Sıfır Eşyalı 2+1 Daire","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Tuncay İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/88546-4816","28","25.000","02-02-2026","Kiralık Daire","Stüdyo","45 m²","6
                        Yaşında","1. Kat","Yeditepe Ünv. Çok Yakın Herşey Dahil Kiralık Stüdyo Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Emlak Store Ataşehir"
