"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-icon href","text-ellipsis","he-lazy-image src","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/165838-17","9","25.000","04-03-2026","Kiralık Daire","2 +
                          1","110 m²","16
                        Yaşında","Giriş Katı","Çelikler İnşaat Gayrimenkulden Kiralık 100m2 Daire","İstanbul / Bağcılar / 15 Temmuz Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/159336-34","9","45.000","17-02-2026","Kiralık Daire","1 +
                          1","69 m²","16
                        Yaşında","5. Kat","Merit Life Göl Konakları 1+1 Balkonlu Ferah Daire","İstanbul / Ümraniye / Tatlısu Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/re-house-gayrimenkul-159336","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Re-house Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-kartal-yali-kiralik/daire/166238-4","9","13.000","07-03-2026","Kiralık Daire","Stüdyo","60 m²","25
                        Yaşında","5. Kat","Kiralık Oda","İstanbul / Kartal / Yalı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-molla-gurani-kiralik/daire/85708-3810","14","18.000","08-03-2026","Kiralık Daire","Stüdyo","70 m²","40
                        Yaşında","Zemin","Fatih Mollagürani Mah Kiralık 1+1 Bodrum Daire","İstanbul / Fatih / Molla Gürani Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-buyukdere-kiralik/daire/0-46121008","6","46.000","13-02-2026","Kiralık Daire","2 +
                          1","115 m²","35
                        Yaşında","Giriş Katı","Kiralik Daire 0543 7704493","İstanbul / Sarıyer / Büyükdere Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-mavigol-kiralik/daire/165906-32","12","20.000","02-03-2026","Kiralık Daire","1 +
                          1","80 m²","Sıfır Bina","2. Kat","Bolluca Emlak Kiralık 1+1 Daire Mavigöl Mah. Sıfır Arakat Daire","İstanbul / Arnavutköy / Mavigöl Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/9/5/6/1/9a8bb78e-e817-42b2-9254-0661ca9e9c52.jpg","https://www.hepsiemlak.com/emlak-ofisi/bolluca-emlak-165906","","Bolluca Emlak",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-guzeltepe-kiralik/daire/52391-714","28","26.000","28-02-2026","Kiralık Daire","2 +
                          1","85 m²","20
                        Yaşında","3. Kat","Eyüpsultan 'güzeltepe Mahalle'sinde Turan Emlak'tan  Kiralık 2+1 Lüks Daire","İstanbul / Eyüpsultan / Güzeltepe Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/1095-2328","28","120.000","05-03-2026","Kiralık Daire","3 +
                          1","190 m²","26
                        Yaşında","8. Kat","Erol Emlak'tan Katta Tek,3+1,Balkonlu,Şömineli","İstanbul / Kadıköy / Erenköy Mah.","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/0/1/0/0/4802c305-d995-453e-93b3-57faf5fe6cce.png","https://www.hepsiemlak.com/emlak-ofisi/erol-emlak-1095","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/0/1/0/0/7641b40a-6550-4771-97e2-7e6d897d75ef.jpg","Erol Emlak","Erol
          Emlak"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/86354-1288","24","58.000","13-02-2026","Kiralık Daire","2 +
                          1","90 m²","2
                        Yaşında","En Üst Kat","Bahçelievler Siyavuşpaşa'da 2 Yaşında Kiralık Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/160238-29","12","65.000","06-03-2026","Kiralık Daire","1 +
                          1","80 m²","1
                        Yaşında","2. Kat","Göktürk Ormanlarının İçinde | Seba Evlerinde 1+1 Kiralık Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-resitpasa-kiralik/mustakil-ev/61293-3282","34","260.000","18-02-2026","Kiralık Müstakil Ev","4 +
                          1","320 m²","5
                        Yaşında","","Reşitpaşa Emirgan Korusu'na Çok Yakın Kiralık Müstakil Ev","İstanbul / Sarıyer / Reşitpaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/asist-yenikoy-luks-konut-danismanligi-61293/gulgun-amal-1778116","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Asist Yeniköy Lüks Konut Danışmanlığı","Gülgün
          Amal"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/161973-60","17","28.500","06-03-2026","Kiralık Daire","2 +
                          1","95 m²","20
                        Yaşında","En Üst Kat","**gülbahar'da Geniş Teraslı Temiz 2+1","İstanbul / Şişli / Gülbahar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/mrt-yatirim-emlak-danismanligi-161973","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mrt Yatırım & Emlak Danışmanlığı","Hüseyin
          Suncul"
"https://www.hepsiemlak.com/istanbul-basaksehir-basaksehir-kiralik/residence/166547-45","30","40.000","06-03-2026","Kiralık Residence","2 +
                          1","80 m²","1
                        Yaşında","3. Kat","Mavera Residence Sitesinde Kapalı Mutfak Ve Sıfır 2+1 Daire","İstanbul / Başakşehir / Başakşehir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-adil-kiralik/daire/136824-350","32","40.000","05-03-2026","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","1. Kat","Sultanbeyli Adil Mahallesinde Ultra Lüks 3+1 Kiralık Daire !!","İstanbul / Sultanbeyli / Adil Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-ahmet-yesevi-kiralik/daire/160487-212","26","19.500","05-03-2026","Kiralık Daire","2 +
                          1","105 m²","21
                        Yaşında","1. Kat","Ahmet Yesevi Mah Cadde Üzerinde Ferah Ve Geniş 2+1 Kullanışlı Daire","İstanbul / Sultanbeyli / Ahmet Yesevi Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/16200-3000","38","20.000","04-03-2026","Kiralık Daire","1 +
                          1","70 m²","Sıfır Bina","8. Kat","E5 Yanı Ödül İstanbul Balkonlu 1+1 Kiralık Daire","İstanbul / Esenyurt / Gökevler Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/gul-gayrimenkul-16200","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gül Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/156506-134","25","59.500","02-03-2026","Kiralık Daire","4 +
                          1","180 m²","5
                        Yaşında","7. Kat","Marinaya Yakın Site İçerisinde Kiralık 4+1","İstanbul / Beylikdüzü / Kavaklı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-mevlana-kiralik/daire/145404-724","15","24.000","05-03-2026","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","Bahçe Katı","Sancaktepe Mevlana Mh Ana Cadde Dibi 3+1 Bahçe Katı Daire !!","İstanbul / Sancaktepe / Mevlana Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-mevlana-kiralik/daire/166768-9","17","35.000","28-02-2026","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","3. Kat","Mevlana Emlaktan Kiralık 3+1 Daire","İstanbul / Gaziosmanpaşa / Mevlana Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-mehmet-akif-kiralik/daire/166537-24","31","38.500","02-03-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","1. Kat","Elalmış Caddesı Reyhan Sokak'ta Ara Kat Balkonlu Temız Daıre","İstanbul / Ümraniye / Mehmet Akif Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-kazim-karabekir-kiralik/daire/166748-40","30","21.000","27-02-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Bahçe Katı","█ Erpay █kazım Karabekir'de İçi Komple Sıfır 2+1 Ferah Bahçe Kat","İstanbul / Gaziosmanpaşa / Kazım Karabekir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/166914-6","20","23.000","26-02-2026","Kiralık Daire","Stüdyo","27 m²","11
                        Yaşında","4. Kat","Güneyden Metroya 13 Dakika Yürüme 1+0. Sütüdyo Eşyalı Daire","İstanbul / Maltepe / Zümrütevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-mimar-sinan-kiralik/daire/157913-207","35","87.500","26-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","3. Kat","Üsküdar Tam Merkezde Harika Lokasyonda,Kiralık Daire","İstanbul / Üsküdar / Mimar Sinan Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-gullu-baglar-kiralik/daire/128533-32","18","28.000","07-03-2026","Kiralık Daire","2 +
                          1","105 m²","11
                        Yaşında","9. Kat","Pendik Kapari Konutları Taşınmaya Hazır 2+1 Kiralık Daire","İstanbul / Pendik / Güllü Bağlar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/kilic-gayrimenkul-ve-yatirim-128533","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kılıç Gayrimenkul Ve  Yatırım","Ömer
          Kılıç"
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/166699-24","28","25.000","25-02-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Yüksek Giriş","Metroya 10 Dk Yürüme Mesafesinde Yüksek Girişte 2+1 Kiralık","İstanbul / Maltepe / Zümrütevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-camlik-kiralik/daire/166676-28","35","24.000","28-02-2026","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","5. Kat","Çamlık Mahallesinde 2+1 Balkonlu 5.Kat Kiralık Daire","İstanbul / Ümraniye / Çamlık Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karadeniz-kiralik/residence/111128-1891","44","57.000","04-03-2026","Kiralık Residence","2 +
                          1","125 m²","10
                        Yaşında","11. Kat","Kiptaş Venezia Mega Kiralık Full Lüks Eşyalı 2+1 Daire","İstanbul / Gaziosmanpaşa / Karadeniz Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/honest-gayrimenkul-111128","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Honest Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-esenyurt-akevler-kiralik/daire/163465-65","29","15.000","07-03-2026","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","21 ve üzeri","Almina Tower""da Kiralık 1+1 Rezidance","İstanbul / Esenyurt / Akevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/151097-81","20","23.000","20-02-2026","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","2. Kat","3+1 Arakat Kullanışlı Uygun Fiyat Daire","İstanbul / Sancaktepe / İnönü Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/daire/142578-174","18","35.000","20-02-2026","Kiralık Daire","3 +
                          1","145 m²","6
                        Yaşında","3. Kat","Vadi Park'tan Metrobüse 1 Dk. Mesafede 3+1 Kiralık Arakat Daire","İstanbul / Esenyurt / Güzelyurt Mah.","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/4/4/3/0/4/4c150292-f284-4a53-a704-4ceafca5e566.jpg","https://www.hepsiemlak.com/emlak-ofisi/vadi-park-gayrimenkul-142578","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/5/2/4/1/c26560b2-8ee2-4eb8-92f3-713cc5f61080.jpg","Vadi Park Gayrimenkul","Vadi
          Park"
"https://www.hepsiemlak.com/istanbul-cekmekoy-mimar-sinan-kiralik/daire/166713-18","27","25.500","20-02-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","2. Kat","Çekmeköy Mimar Sinan'da 2+1/70m2. Balkonlu Arakat Kiralık Daire","İstanbul / Çekmeköy / Mimar Sinan Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-sogutlu-cesme-kiralik/daire/161438-99","22","38.000","06-03-2026","Kiralık Daire","1 +
                          1","80 m²","4
                        Yaşında","9. Kat","Avrupa Konutları 5 De 1+1 Kiralık 80m2 Göl/deniz Manzaralı Daire","İstanbul / Küçükçekmece / Söğütlü Çeşme Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/4/1/6/1/174477e8-bc3a-48a2-8abe-f1d7c82bb817.jpg","https://www.hepsiemlak.com/emlak-ofisi/alpanlar-grup-gayrimenkul-161438","","Alpanlar Grup Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sultangazi-75-yil-kiralik/daire/166639-324","16","35.000","25-02-2026","Kiralık Daire","2 +
                          1","150 m²","11
                        Yaşında","8. Kat","Bin Yapıdan 75. Yıl Mah Ful Eşyalı 150m2 2+1 Kiralık Daire","İstanbul / Sultangazi / 75. Yıl Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/bin-yapi-gayrimenkul-166639","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bin Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/166653-25","35","29.500","21-02-2026","Kiralık Daire","2 +
                          1","100 m²","21
                        Yaşında","3. Kat","G.O.Paşa Yaşam Merkezine Yakın 100 M2 2+1 3.Kat Hikmet Usta Dan","İstanbul / Gaziosmanpaşa / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/134330-598","18","44.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","9. Kat","Alibeyköy İstanbul34 Sitesinde 2+1 Yüksek Kat Kiralık Daire","İstanbul / Eyüpsultan / Karadolap Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/153791-324","18","32.000","27-02-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","2. Kat","Tuzla Aydınlı Toki Evlerinde 2+1 | 80 M² | Balkonlu | Kiralık","İstanbul / Tuzla / Aydınlı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/century-21-rekor-153791","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Rekor",""
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/164949-19","22","22.000","18-02-2026","Kiralık Daire","2 +
                          1","80 m²","26
                        Yaşında","Giriş Katı","Seyrantepe Metroya Hastaneye Yürüme Mesafesi 2+1 Kiralık Daire","İstanbul / Kağıthane / Seyrantepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-eksioglu-kiralik/daire/162805-114","40","29.000","27-02-2026","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","1. Kat","Çolakoğlu Yapı'dan Çekmeköy Ekşioğlu Mh. Kiralık 2+1 Daire","İstanbul / Çekmeköy / Ekşioğlu Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/166578-52","34","36.000","22-02-2026","Kiralık Daire","2 +
                          1","77 m²","3
                        Yaşında","9. Kat","Master Proje'den Taşınmaya Hazır Ferah Peyzaj Cephe 2+1 Daire","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/35277-11351","60","20.000","07-03-2026","Kiralık Daire","2 +
                          1","85 m²","40
                        Yaşında","Yarı Bodrum","Evsen İnşaat'tan 336 Fatih Milli Müdafa Caddesinde 85m2 2+1 Çift Cephe Bahçeli Kiralık Daire","İstanbul / Fatih / Koca Mustafapaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evsen İnşaat Ve Emlak Danışmanlığı","Nurgül
          Evsen"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/140206-187","19","21.000","17-02-2026","Kiralık Daire","1 +
                          1","65 m²","31
                        Yaşında","3. Kat","Harmantepe Kiralık 1+1","İstanbul / Kağıthane / Harmantepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/daisy-real-estate-140206/ali-cicek-3928693","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Daısy Real Estate","Ali
          Çiçek"
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/164577-50","26","40.000","04-03-2026","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","2. Kat","Tam Nokta Çakmak' Ta Çift Balkonlu 2+1 Kiralık Daire","İstanbul / Ümraniye / Çakmak Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/aydin-avci-164577","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aydın Avcı",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-kemal-turkler-kiralik/daire/126306-104","18","27.000","18-02-2026","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","4. Kat","Sancaktepe Feriha Öz Hst Karşısında 2+1 Kiralik Daire","İstanbul / Sancaktepe / Kemal Türkler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/165520-129","35","36.000","14-02-2026","Kiralık Daire","3 +
                          1","110 m²","21
                        Yaşında","4. Kat","Eyüpsultan Karadolap 3+1 Kiralık Daire","İstanbul / Eyüpsultan / Karadolap Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-3-165520/sercan-eker-4618968","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Remax Mujde 3","Sercan
          Eker"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/159283-37","29","55.000","04-03-2026","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","2. Kat","Sarıyer Cumhuriyet Mahallesin'de Sıfır Asansörlü 2.Kat Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/166362-8","20","26.500","12-02-2026","Kiralık Daire","1 +
                          1","65 m²","2
                        Yaşında","2. Kat","Yeni Binada Ful Eşyalı 1+1 Aile Yabancı Ve Öğrenciye Uygun","İstanbul / Şişli / Kuştepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-mescit-kiralik/daire/159866-298","35","25.500","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Bahçe Katı","Tuzla Fiyaka 3 Kiralık 2+1 Balkonlu Güvenlikli Havuzlu Bahçe Kat","İstanbul / Tuzla / Mescit Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-ferah-kiralik/daire/135098-408","23","58.000","27-02-2026","Kiralık Daire","4 +
                          1","150 m²","16
                        Yaşında","3. Kat","Çamlıca Ferah Mahallesi'nde 4+1 Kiralık Dubleks Daire","İstanbul / Üsküdar / Ferah Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/era-meta-gayrimenkul-135098","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Era Meta Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-akpinar-kiralik/daire/126514-56","15","25.000","16-02-2026","Kiralık Daire","2 +
                          1","100 m²","16
                        Yaşında","1. Kat","Rings Avm'ye 150m Yürüme Mesafesinde Geniş 2+1 Ara Kat Daire","İstanbul / Sancaktepe / Akpınar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kurtkoy-kiralik/daire/123658-20","44","36.500","02-03-2026","Kiralık Daire","3 +
                          1","140 m²","11
                        Yaşında","1. Kat","Kurtköy'de Merkez'de 3+1 Boyalı Temiz Kiralık Daire","İstanbul / Pendik / Kurtköy Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-yavuz-selim-kiralik/daire/157979-337","25","26.500","27-02-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Rookzdoruk'dan Yavuzselim'de Geniş Kullanışlı Merkezi Konum 2+1!","İstanbul / Sultanbeyli / Yavuz Selim Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/rookz-doruk-157979/deniz-bingol-4420197","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rookz Doruk","Deniz
          Bingöl"
